************************************************************************************************************************************************

2020-08-16 23:15:47
Starting photon ID training BDT

inFilePath	=	/hdfs/cms/user/wadud/anTGC/BDTdata/mergedSamplesShuffled.root
saveDir		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1/
inTreeName	=	fullEB_Tree
chunksize	=	2000000
logFile		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1//trainWithTune_2020_08_16_23_15_47.log

BDT input features (17) :
['phoE1x3OESCrFull5x5', 'phoE2ndOE3x3Full5x5', 'phoE2ndOESCrFull5x5', 'phoE2ndOEmaxFull5x5', 'phoE2x5OESCrFull5x5', 'phoE5x5OESCrFull5x5', 'phoEmaxOE3x3Full5x5', 'phoEmaxOESCrFull5x5', 'phoEtaWOPhiWFull5x5', 'phoEtaWidth', 'phoPhiWidth', 'phoR9Full5x5', 'phoS4Full5x5', 'phoSieieOSipipFull5x5', 'phoSigmaIEtaIEta', 'phoSigmaIEtaIPhi', 'phoSigmaIPhiIPhi']



Training with params:
{'eval_metric': 'auc', 'sampling_method': 'uniform', 'alpha': 0.01, 'tree_method': 'exact', 'booster': 'gbtree', 'colsample_bytree': 0.5, 'verbosity': 1, 'nthread': -1, 'min_child_weight': 1.8, 'predictor': 'cpu_predictor', 'subsample': 0.5, 'eta': 0.1, 'objective': 'binary:logistic', 'max_depth': 22, 'gamma': 0.05}




Total data:
Total Events	=	2000000 (B/S= 1672280 / 327720 = 5.10)
BackgroundSumW/SignalSumW 	=	118920104.000000 / 962626.812500	=	123.537079
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	118959856.000000 / 962626.812500	=	123.578377

Training data:
Total Events	=	819550 (B/S= 684955 / 134595 = 5.09)
BackgroundSumW/SignalSumW 	=	48728768.000000 / 396644.968750	=	122.852356
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	48750264.000000 / 396644.968750	=	122.906548

Validation data:
Total Events	=	579872 (B/S= 485148 / 94724 = 5.12)
BackgroundSumW/SignalSumW 	=	34831516.000000 / 277818.906250	=	125.374893
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	34816180.000000 / 277818.906250	=	125.319695

Test data:
Total Events	=	600578 (B/S= 502177 / 98401 = 5.10)
BackgroundSumW/SignalSumW 	=	35359820.000000 / 288163.031250	=	122.707687
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	35393416.000000 / 288163.031250	=	122.824280


[0]	train-auc:0.996117	test-auc:0.993527	validation-auc:0.993337
Will train until validation-auc hasn't improved in 10 rounds.
[1]	train-auc:0.96721	test-auc:0.968061	validation-auc:0.964212
[2]	train-auc:0.969958	test-auc:0.969248	validation-auc:0.965433
[3]	train-auc:0.967077	test-auc:0.965558	validation-auc:0.961837
[4]	train-auc:0.968105	test-auc:0.966197	validation-auc:0.962702
[5]	train-auc:0.968735	test-auc:0.966164	validation-auc:0.963317
[6]	train-auc:0.970472	test-auc:0.967135	validation-auc:0.964632
[7]	train-auc:0.971945	test-auc:0.967829	validation-auc:0.965308
[8]	train-auc:0.973393	test-auc:0.968958	validation-auc:0.966435
[9]	train-auc:0.974686	test-auc:0.969802	validation-auc:0.967127
[10]	train-auc:0.975777	test-auc:0.970729	validation-auc:0.968138
[11]	train-auc:0.977051	test-auc:0.971836	validation-auc:0.969388
[12]	train-auc:0.978279	test-auc:0.97314	validation-auc:0.970465
[13]	train-auc:0.978977	test-auc:0.973647	validation-auc:0.970999
[14]	train-auc:0.979914	test-auc:0.97448	validation-auc:0.971816
[15]	train-auc:0.981487	test-auc:0.975544	validation-auc:0.972846
[16]	train-auc:0.982788	test-auc:0.976398	validation-auc:0.973856
[17]	train-auc:0.983483	test-auc:0.97688	validation-auc:0.974389
[18]	train-auc:0.984436	test-auc:0.977216	validation-auc:0.974766
[19]	train-auc:0.985292	test-auc:0.97772	validation-auc:0.975647
[20]	train-auc:0.985935	test-auc:0.978346	validation-auc:0.975942
[21]	train-auc:0.986858	test-auc:0.979039	validation-auc:0.976777
[22]	train-auc:0.987183	test-auc:0.979113	validation-auc:0.976916
[23]	train-auc:0.987498	test-auc:0.979175	validation-auc:0.976948
[24]	train-auc:0.988161	test-auc:0.97955	validation-auc:0.977482
[25]	train-auc:0.988783	test-auc:0.980005	validation-auc:0.977997
[26]	train-auc:0.989133	test-auc:0.980141	validation-auc:0.978426
[27]	train-auc:0.989677	test-auc:0.980618	validation-auc:0.978695
[28]	train-auc:0.990004	test-auc:0.980851	validation-auc:0.979104
[29]	train-auc:0.990409	test-auc:0.98127	validation-auc:0.979633
[30]	train-auc:0.990826	test-auc:0.981647	validation-auc:0.97992
[31]	train-auc:0.991162	test-auc:0.981959	validation-auc:0.980111
[32]	train-auc:0.991597	test-auc:0.982367	validation-auc:0.980587
[33]	train-auc:0.991983	test-auc:0.982748	validation-auc:0.980875
[34]	train-auc:0.99209	test-auc:0.982921	validation-auc:0.980943
[35]	train-auc:0.992359	test-auc:0.983027	validation-auc:0.981216
[36]	train-auc:0.992616	test-auc:0.983232	validation-auc:0.981375
[37]	train-auc:0.99269	test-auc:0.983297	validation-auc:0.98144
[38]	train-auc:0.992937	test-auc:0.983433	validation-auc:0.981627
[39]	train-auc:0.993361	test-auc:0.983981	validation-auc:0.982164
[40]	train-auc:0.992919	test-auc:0.983028	validation-auc:0.981693
[41]	train-auc:0.993521	test-auc:0.983439	validation-auc:0.982157
[42]	train-auc:0.993657	test-auc:0.983533	validation-auc:0.982284
[43]	train-auc:0.99396	test-auc:0.983686	validation-auc:0.982527
[44]	train-auc:0.994171	test-auc:0.983829	validation-auc:0.982595
[45]	train-auc:0.994311	test-auc:0.983945	validation-auc:0.98263
[46]	train-auc:0.994426	test-auc:0.984121	validation-auc:0.982711
[47]	train-auc:0.994526	test-auc:0.984128	validation-auc:0.9828
[48]	train-auc:0.994751	test-auc:0.98441	validation-auc:0.982911
[49]	train-auc:0.99488	test-auc:0.984648	validation-auc:0.983079
[50]	train-auc:0.994959	test-auc:0.984757	validation-auc:0.983153
[51]	train-auc:0.995086	test-auc:0.984848	validation-auc:0.983273
[52]	train-auc:0.995192	test-auc:0.984885	validation-auc:0.983386
[53]	train-auc:0.995397	test-auc:0.985196	validation-auc:0.983733
[54]	train-auc:0.995466	test-auc:0.98522	validation-auc:0.983824
[55]	train-auc:0.99557	test-auc:0.985352	validation-auc:0.98393
[56]	train-auc:0.995678	test-auc:0.985411	validation-auc:0.984012
[57]	train-auc:0.995808	test-auc:0.985533	validation-auc:0.98409
[58]	train-auc:0.995876	test-auc:0.985622	validation-auc:0.98419
[59]	train-auc:0.995978	test-auc:0.985629	validation-auc:0.984303
[60]	train-auc:0.996008	test-auc:0.985636	validation-auc:0.984355
[61]	train-auc:0.996099	test-auc:0.9857	validation-auc:0.984354
[62]	train-auc:0.996176	test-auc:0.98574	validation-auc:0.98439
[63]	train-auc:0.996273	test-auc:0.985752	validation-auc:0.984435
[64]	train-auc:0.996307	test-auc:0.985806	validation-auc:0.98446
[65]	train-auc:0.996382	test-auc:0.985878	validation-auc:0.984507
[66]	train-auc:0.996425	test-auc:0.985872	validation-auc:0.984509
[67]	train-auc:0.996477	test-auc:0.985903	validation-auc:0.984589
[68]	train-auc:0.996595	test-auc:0.986001	validation-auc:0.98471
[69]	train-auc:0.996654	test-auc:0.986028	validation-auc:0.984778
[70]	train-auc:0.996737	test-auc:0.986169	validation-auc:0.984912
[71]	train-auc:0.996789	test-auc:0.986146	validation-auc:0.984873
[72]	train-auc:0.996869	test-auc:0.986167	validation-auc:0.984922
[73]	train-auc:0.99695	test-auc:0.986214	validation-auc:0.985079
[74]	train-auc:0.997022	test-auc:0.986299	validation-auc:0.985106
[75]	train-auc:0.997086	test-auc:0.986258	validation-auc:0.985144
[76]	train-auc:0.997156	test-auc:0.986305	validation-auc:0.985153
[77]	train-auc:0.997194	test-auc:0.986272	validation-auc:0.985164
[78]	train-auc:0.997231	test-auc:0.986304	validation-auc:0.9852
[79]	train-auc:0.997254	test-auc:0.986305	validation-auc:0.985079
[80]	train-auc:0.99731	test-auc:0.986341	validation-auc:0.985171
[81]	train-auc:0.997345	test-auc:0.986369	validation-auc:0.985137
[82]	train-auc:0.997395	test-auc:0.986288	validation-auc:0.985119
[83]	train-auc:0.99745	test-auc:0.986424	validation-auc:0.985137
[84]	train-auc:0.997472	test-auc:0.986474	validation-auc:0.98515
[85]	train-auc:0.997544	test-auc:0.986556	validation-auc:0.985149
[86]	train-auc:0.997567	test-auc:0.986523	validation-auc:0.985112
[87]	train-auc:0.997605	test-auc:0.986531	validation-auc:0.985131
[88]	train-auc:0.997671	test-auc:0.986578	validation-auc:0.98517
Stopping. Best iteration:
[78]	train-auc:0.997231	test-auc:0.986304	validation-auc:0.9852


Validation progress:

{
    "test": {
        "auc": [
            0.95765, 
            0.968061, 
            0.969248, 
            0.965558, 
            0.966197, 
            0.966164, 
            0.967135, 
            0.967829, 
            0.968958, 
            0.969802, 
            0.970729, 
            0.971836, 
            0.97314, 
            0.973647, 
            0.97448, 
            0.975544, 
            0.976398, 
            0.97688, 
            0.977216, 
            0.97772, 
            0.978346, 
            0.979039, 
            0.979113, 
            0.979175, 
            0.97955, 
            0.980005, 
            0.980141, 
            0.980618, 
            0.980851, 
            0.98127, 
            0.981647, 
            0.981959, 
            0.982367, 
            0.982748, 
            0.982921, 
            0.983027, 
            0.983232, 
            0.983297, 
            0.983433, 
            0.983981, 
            0.983028, 
            0.983439, 
            0.983533, 
            0.983686, 
            0.983829, 
            0.983945, 
            0.984121, 
            0.984128, 
            0.98441, 
            0.984648, 
            0.984757, 
            0.984848, 
            0.984885, 
            0.985196, 
            0.98522, 
            0.985352, 
            0.985411, 
            0.985533, 
            0.985622, 
            0.985629, 
            0.985636, 
            0.9857, 
            0.98574, 
            0.985752, 
            0.985806, 
            0.985878, 
            0.985872, 
            0.985903, 
            0.986001, 
            0.986028, 
            0.986169, 
            0.986146, 
            0.986167, 
            0.986214, 
            0.986299, 
            0.986258, 
            0.986305, 
            0.986272, 
            0.986304, 
            0.986305, 
            0.986341, 
            0.986369, 
            0.986288, 
            0.986424, 
            0.986474, 
            0.986556, 
            0.986523, 
            0.986531
        ]
    }, 
    "train": {
        "auc": [
            0.956562, 
            0.96721, 
            0.969958, 
            0.967077, 
            0.968105, 
            0.968735, 
            0.970472, 
            0.971945, 
            0.973393, 
            0.974686, 
            0.975777, 
            0.977051, 
            0.978279, 
            0.978977, 
            0.979914, 
            0.981487, 
            0.982788, 
            0.983483, 
            0.984436, 
            0.985292, 
            0.985935, 
            0.986858, 
            0.987183, 
            0.987498, 
            0.988161, 
            0.988783, 
            0.989133, 
            0.989677, 
            0.990004, 
            0.990409, 
            0.990826, 
            0.991162, 
            0.991597, 
            0.991983, 
            0.99209, 
            0.992359, 
            0.992616, 
            0.99269, 
            0.992937, 
            0.993361, 
            0.992919, 
            0.993521, 
            0.993657, 
            0.99396, 
            0.994171, 
            0.994311, 
            0.994426, 
            0.994526, 
            0.994751, 
            0.99488, 
            0.994959, 
            0.995086, 
            0.995192, 
            0.995397, 
            0.995466, 
            0.99557, 
            0.995678, 
            0.995808, 
            0.995876, 
            0.995978, 
            0.996008, 
            0.996099, 
            0.996176, 
            0.996273, 
            0.996307, 
            0.996382, 
            0.996425, 
            0.996477, 
            0.996595, 
            0.996654, 
            0.996737, 
            0.996789, 
            0.996869, 
            0.99695, 
            0.997022, 
            0.997086, 
            0.997156, 
            0.997194, 
            0.997231, 
            0.997254, 
            0.99731, 
            0.997345, 
            0.997395, 
            0.99745, 
            0.997472, 
            0.997544, 
            0.997567, 
            0.997605
        ]
    }, 
    "validation": {
        "auc": [
            0.955506, 
            0.964212, 
            0.965433, 
            0.961837, 
            0.962702, 
            0.963317, 
            0.964632, 
            0.965308, 
            0.966435, 
            0.967127, 
            0.968138, 
            0.969388, 
            0.970465, 
            0.970999, 
            0.971816, 
            0.972846, 
            0.973856, 
            0.974389, 
            0.974766, 
            0.975647, 
            0.975942, 
            0.976777, 
            0.976916, 
            0.976948, 
            0.977482, 
            0.977997, 
            0.978426, 
            0.978695, 
            0.979104, 
            0.979633, 
            0.97992, 
            0.980111, 
            0.980587, 
            0.980875, 
            0.980943, 
            0.981216, 
            0.981375, 
            0.98144, 
            0.981627, 
            0.982164, 
            0.981693, 
            0.982157, 
            0.982284, 
            0.982527, 
            0.982595, 
            0.98263, 
            0.982711, 
            0.9828, 
            0.982911, 
            0.983079, 
            0.983153, 
            0.983273, 
            0.983386, 
            0.983733, 
            0.983824, 
            0.98393, 
            0.984012, 
            0.98409, 
            0.98419, 
            0.984303, 
            0.984355, 
            0.984354, 
            0.98439, 
            0.984435, 
            0.98446, 
            0.984507, 
            0.984509, 
            0.984589, 
            0.98471, 
            0.984778, 
            0.984912, 
            0.984873, 
            0.984922, 
            0.985079, 
            0.985106, 
            0.985144, 
            0.985153, 
            0.985164, 
            0.9852, 
            0.985079, 
            0.985171, 
            0.985137, 
            0.985119, 
            0.985137, 
            0.98515, 
            0.985149, 
            0.985112, 
            0.985131
        ]
    }
}



[0]	train-auc:0.975477	test-auc:0.97493
[1]	train-auc:0.962933	test-auc:0.964242
[2]	train-auc:0.965803	test-auc:0.965387
[3]	train-auc:0.96871	test-auc:0.967106
[4]	train-auc:0.969882	test-auc:0.967896
[5]	train-auc:0.972091	test-auc:0.969816
[6]	train-auc:0.97341	test-auc:0.970651
[7]	train-auc:0.974311	test-auc:0.971431
[8]	train-auc:0.975626	test-auc:0.972597
[9]	train-auc:0.976752	test-auc:0.973619
[10]	train-auc:0.978311	test-auc:0.974988
[11]	train-auc:0.979035	test-auc:0.975652
[12]	train-auc:0.980149	test-auc:0.976295
[13]	train-auc:0.980493	test-auc:0.976623
[14]	train-auc:0.981881	test-auc:0.977849
[15]	train-auc:0.982535	test-auc:0.978555
[16]	train-auc:0.983452	test-auc:0.979429
[17]	train-auc:0.984053	test-auc:0.979984
[18]	train-auc:0.984536	test-auc:0.980165
[19]	train-auc:0.984798	test-auc:0.980223
[20]	train-auc:0.98511	test-auc:0.980411
[21]	train-auc:0.98565	test-auc:0.980451
[22]	train-auc:0.986168	test-auc:0.98079
[23]	train-auc:0.986595	test-auc:0.981073
[24]	train-auc:0.986985	test-auc:0.981367
[25]	train-auc:0.987647	test-auc:0.981913
[26]	train-auc:0.987929	test-auc:0.982113
[27]	train-auc:0.988464	test-auc:0.982503
[28]	train-auc:0.98895	test-auc:0.982619
[29]	train-auc:0.989119	test-auc:0.98268
[30]	train-auc:0.989377	test-auc:0.982716
[31]	train-auc:0.989894	test-auc:0.982966
[32]	train-auc:0.990337	test-auc:0.98315
[33]	train-auc:0.990733	test-auc:0.983326
[34]	train-auc:0.990906	test-auc:0.983537
[35]	train-auc:0.991046	test-auc:0.98355
[36]	train-auc:0.991278	test-auc:0.98358
[37]	train-auc:0.991523	test-auc:0.983766
[38]	train-auc:0.991807	test-auc:0.983915
[39]	train-auc:0.991959	test-auc:0.984106
[40]	train-auc:0.9921	test-auc:0.984235
[41]	train-auc:0.992259	test-auc:0.984312
[42]	train-auc:0.992449	test-auc:0.984416
[43]	train-auc:0.992518	test-auc:0.984402
[44]	train-auc:0.992659	test-auc:0.984441
[45]	train-auc:0.992808	test-auc:0.984516
[46]	train-auc:0.992916	test-auc:0.984693
[47]	train-auc:0.993091	test-auc:0.984891
[48]	train-auc:0.993305	test-auc:0.985051
[49]	train-auc:0.993099	test-auc:0.984694
[50]	train-auc:0.993214	test-auc:0.984784
[51]	train-auc:0.993311	test-auc:0.984787
[52]	train-auc:0.993427	test-auc:0.98482
[53]	train-auc:0.993579	test-auc:0.984876
[54]	train-auc:0.993684	test-auc:0.984966
[55]	train-auc:0.993828	test-auc:0.985151
[56]	train-auc:0.993956	test-auc:0.985241
[57]	train-auc:0.994076	test-auc:0.985176
[58]	train-auc:0.994242	test-auc:0.985297
[59]	train-auc:0.994389	test-auc:0.985328
[60]	train-auc:0.994505	test-auc:0.985504
[61]	train-auc:0.994566	test-auc:0.985469
[62]	train-auc:0.994709	test-auc:0.985506
[63]	train-auc:0.994787	test-auc:0.985454
[64]	train-auc:0.994868	test-auc:0.985475
[65]	train-auc:0.994964	test-auc:0.98551
[66]	train-auc:0.995004	test-auc:0.985547
[67]	train-auc:0.995108	test-auc:0.985631
[68]	train-auc:0.995165	test-auc:0.985633
[69]	train-auc:0.995197	test-auc:0.985625
[70]	train-auc:0.995266	test-auc:0.985669
[71]	train-auc:0.995305	test-auc:0.985713
[72]	train-auc:0.995466	test-auc:0.98573
[73]	train-auc:0.99555	test-auc:0.985766
[74]	train-auc:0.995606	test-auc:0.985753
[75]	train-auc:0.995677	test-auc:0.985811
[76]	train-auc:0.995785	test-auc:0.985831
[77]	train-auc:0.995825	test-auc:0.985894
[78]	train-auc:0.995897	test-auc:0.985863

Post-validation progress:

{
    "test": {
        "auc": [
            0.97493, 
            0.964242, 
            0.965387, 
            0.967106, 
            0.967896, 
            0.969816, 
            0.970651, 
            0.971431, 
            0.972597, 
            0.973619, 
            0.974988, 
            0.975652, 
            0.976295, 
            0.976623, 
            0.977849, 
            0.978555, 
            0.979429, 
            0.979984, 
            0.980165, 
            0.980223, 
            0.980411, 
            0.980451, 
