************************************************************************************************************************************************

2020-08-16 23:39:53
Starting photon ID training BDT

inFilePath	=	/hdfs/cms/user/wadud/anTGC/BDTdata/mergedSamplesShuffled.root
saveDir		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1Alpha0/
inTreeName	=	fullEB_Tree
chunksize	=	2000000
logFile		=	/local/cms/user/wadud/aNTGCmet/aNTGC_analysis/phoIDstudy/BDT/data/trainingEta0p1Alpha0//trainWithTune_2020_08_16_23_39_53.log

BDT input features (17) :
['phoE1x3OESCrFull5x5', 'phoE2ndOE3x3Full5x5', 'phoE2ndOESCrFull5x5', 'phoE2ndOEmaxFull5x5', 'phoE2x5OESCrFull5x5', 'phoE5x5OESCrFull5x5', 'phoEmaxOE3x3Full5x5', 'phoEmaxOESCrFull5x5', 'phoEtaWOPhiWFull5x5', 'phoEtaWidth', 'phoPhiWidth', 'phoR9Full5x5', 'phoS4Full5x5', 'phoSieieOSipipFull5x5', 'phoSigmaIEtaIEta', 'phoSigmaIEtaIPhi', 'phoSigmaIPhiIPhi']



Training with params:
{'eval_metric': 'auc', 'sampling_method': 'uniform', 'alpha': 0.0, 'tree_method': 'exact', 'booster': 'gbtree', 'colsample_bytree': 0.5, 'verbosity': 1, 'nthread': -1, 'min_child_weight': 1.8, 'predictor': 'cpu_predictor', 'subsample': 0.5, 'eta': 0.1, 'objective': 'binary:logistic', 'max_depth': 22, 'gamma': 0.05}




Total data:
Total Events	=	2000000 (B/S= 1672280 / 327720 = 5.10)
BackgroundSumW/SignalSumW 	=	118920104.000000 / 962626.812500	=	123.537079
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	118959856.000000 / 962626.812500	=	123.578377

Training data:
Total Events	=	819550 (B/S= 684955 / 134595 = 5.09)
BackgroundSumW/SignalSumW 	=	48728768.000000 / 396644.968750	=	122.852356
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	48750264.000000 / 396644.968750	=	122.906548

Validation data:
Total Events	=	579872 (B/S= 485148 / 94724 = 5.12)
BackgroundSumW/SignalSumW 	=	34831516.000000 / 277818.906250	=	125.374893
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	34816180.000000 / 277818.906250	=	125.319695

Test data:
Total Events	=	600578 (B/S= 502177 / 98401 = 5.10)
BackgroundSumW/SignalSumW 	=	35359820.000000 / 288163.031250	=	122.707687
BackgroundSumPtEtaW/SignalSumPtEtaW 	=	35393416.000000 / 288163.031250	=	122.824280


[0]	train-auc:0.996068	test-auc:0.993431	validation-auc:0.993315
[147]	train-auc:0.998838	test-auc:0.991753	validation-auc:0.991274
[148]	train-auc:0.99885	test-auc:0.991752	validation-auc:0.991277
[149]	train-auc:0.99889	test-auc:0.991767	validation-auc:0.991285
[150]	train-auc:0.998902	test-auc:0.991761	validation-auc:0.991286
[151]	train-auc:0.99892	test-auc:0.99177	validation-auc:0.991287
[152]	train-auc:0.998939	test-auc:0.991766	validation-auc:0.991287
[153]	train-auc:0.998967	test-auc:0.99177	validation-auc:0.991292
[154]	train-auc:0.998969	test-auc:0.99175	validation-auc:0.991269
[155]	train-auc:0.998988	test-auc:0.991746	validation-auc:0.991277
[156]	train-auc:0.999	test-auc:0.991737	validation-auc:0.991263
[157]	train-auc:0.999007	test-auc:0.991737	validation-auc:0.991275
[158]	train-auc:0.999007	test-auc:0.991725	validation-auc:0.991271
[159]	train-auc:0.999024	test-auc:0.991729	validation-auc:0.991267
[160]	train-auc:0.999034	test-auc:0.991689	validation-auc:0.991244
[161]	train-auc:0.999069	test-auc:0.991745	validation-auc:0.991301
[162]	train-auc:0.999081	test-auc:0.991752	validation-auc:0.991301
[163]	train-auc:0.999098	test-auc:0.99175	validation-auc:0.99131
[164]	train-auc:0.999116	test-auc:0.991772	validation-auc:0.991324
[165]	train-auc:0.999134	test-auc:0.991787	validation-auc:0.991348
[166]	train-auc:0.999147	test-auc:0.991784	validation-auc:0.991346
[167]	train-auc:0.999171	test-auc:0.991781	validation-auc:0.991346
[168]	train-auc:0.999187	test-auc:0.991791	validation-auc:0.99136
[169]	train-auc:0.999198	test-auc:0.991801	validation-auc:0.991363
[170]	train-auc:0.999206	test-auc:0.991803	validation-auc:0.991362
[171]	train-auc:0.999222	test-auc:0.991792	validation-auc:0.991373
[172]	train-auc:0.999234	test-auc:0.991811	validation-auc:0.991423
[173]	train-auc:0.999248	test-auc:0.991812	validation-auc:0.991433
[174]	train-auc:0.999252	test-auc:0.991831	validation-auc:0.991463
[175]	train-auc:0.99926	test-auc:0.991814	validation-auc:0.991454
[176]	train-auc:0.999275	test-auc:0.991805	validation-auc:0.991447
[177]	train-auc:0.999292	test-auc:0.991819	validation-auc:0.991446
[178]	train-auc:0.999307	test-auc:0.991804	validation-auc:0.991443
[179]	train-auc:0.999318	test-auc:0.991804	validation-auc:0.991436
[180]	train-auc:0.999329	test-auc:0.991816	validation-auc:0.991482
[181]	train-auc:0.999342	test-auc:0.99183	validation-auc:0.991499
[182]	train-auc:0.999352	test-auc:0.991829	validation-auc:0.991501
[183]	train-auc:0.999361	test-auc:0.991833	validation-auc:0.991481
[184]	train-auc:0.999372	test-auc:0.991819	validation-auc:0.991464
[185]	train-auc:0.999388	test-auc:0.991814	validation-auc:0.991466
[186]	train-auc:0.999396	test-auc:0.991795	validation-auc:0.99146
[187]	train-auc:0.999414	test-auc:0.991816	validation-auc:0.991491
[188]	train-auc:0.999418	test-auc:0.991806	validation-auc:0.991493
[189]	train-auc:0.999434	test-auc:0.991811	validation-auc:0.991505
[190]	train-auc:0.999438	test-auc:0.991817	validation-auc:0.991528
[191]	train-auc:0.999462	test-auc:0.991832	validation-auc:0.991521
[192]	train-auc:0.999463	test-auc:0.99183	validation-auc:0.991526
[193]	train-auc:0.999467	test-auc:0.991836	validation-auc:0.991535
[194]	train-auc:0.999482	test-auc:0.991847	validation-auc:0.991541
[195]	train-auc:0.999496	test-auc:0.991847	validation-auc:0.991546
[196]	train-auc:0.999498	test-auc:0.991853	validation-auc:0.991545
[197]	train-auc:0.999505	test-auc:0.991856	validation-auc:0.991538
[198]	train-auc:0.99952	test-auc:0.991857	validation-auc:0.991544
[199]	train-auc:0.999535	test-auc:0.991858	validation-auc:0.991548
[200]	train-auc:0.999542	test-auc:0.991868	validation-auc:0.991551
[201]	train-auc:0.999544	test-auc:0.991869	validation-auc:0.991557
[202]	train-auc:0.999551	test-auc:0.991883	validation-auc:0.991565
[203]	train-auc:0.999559	test-auc:0.991881	validation-auc:0.99157
[204]	train-auc:0.999571	test-auc:0.991894	validation-auc:0.991613
[205]	train-auc:0.999578	test-auc:0.991907	validation-auc:0.991637
[206]	train-auc:0.999584	test-auc:0.991913	validation-auc:0.991648
[207]	train-auc:0.999586	test-auc:0.991905	validation-auc:0.991637
[208]	train-auc:0.99959	test-auc:0.991909	validation-auc:0.991639
[209]	train-auc:0.999594	test-auc:0.9919	validation-auc:0.991635
[210]	train-auc:0.999596	test-auc:0.991907	validation-auc:0.991622
[211]	train-auc:0.999595	test-auc:0.991904	validation-auc:0.991614
[212]	train-auc:0.9996	test-auc:0.991907	validation-auc:0.991597
[213]	train-auc:0.999604	test-auc:0.991912	validation-auc:0.991594
[214]	train-auc:0.999605	test-auc:0.991929	validation-auc:0.991607
[215]	train-auc:0.999609	test-auc:0.991937	validation-auc:0.991617
[216]	train-auc:0.999612	test-auc:0.991933	validation-auc:0.991619
Stopping. Best iteration:
[206]	train-auc:0.999584	test-auc:0.991913	validation-auc:0.991648


Validation progress:

{
    "test": {
        "auc": [
            0.982067, 
            0.982117, 
            0.98176, 
            0.981804, 
            0.981868, 
            0.981251, 
            0.981349, 
            0.981724, 
            0.981851, 
            0.981972, 
            0.982101, 
            0.982128, 
            0.982238, 
            0.982329, 
            0.982425, 
            0.982545, 
            0.982712, 
            0.982891, 
            0.983494, 
            0.983209, 
            0.983656, 
            0.983983, 
            0.984173, 
            0.984626, 
            0.984983, 
            0.985268, 
            0.985559, 
            0.986031, 
            0.986297, 
            0.986188, 
            0.986397, 
            0.986575, 
            0.986698, 
            0.987329, 
            0.987462, 
            0.987593, 
            0.987725, 
            0.987946, 
            0.988213, 
            0.988346, 
            0.988381, 
            0.988772, 
            0.988913, 
            0.988977, 
            0.989218, 
            0.989312, 
            0.989367, 
            0.989413, 
            0.989488, 
            0.989606, 
            0.989826, 
            0.98987, 
            0.989844, 
            0.989924, 
            0.990134, 
            0.990234, 
            0.990285, 
            0.990419, 
            0.990465, 
            0.9905, 
            0.990574, 
            0.990669, 
            0.990717, 
            0.990737, 
            0.990811, 
            0.990828, 
            0.990934, 
            0.990991, 
            0.991031, 
            0.991047, 
            0.991013, 
            0.99102, 
            0.991048, 
            0.991059, 
            0.991083, 
            0.991077, 
            0.99112, 
            0.991133, 
            0.99111, 
            0.991119, 
            0.991131, 
            0.991157, 
            0.991177, 
            0.991184, 
            0.99121, 
            0.99121, 
            0.991213, 
            0.991239, 
            0.99125, 
            0.991252, 
            0.991241, 
            0.991252, 
            0.991289, 
            0.991297, 
            0.991305, 
            0.991337, 
            0.991358, 
            0.991348, 
            0.991348, 
            0.991358, 
            0.991353, 
            0.991373, 
            0.991377, 
            0.991411, 
            0.991405, 
            0.991389, 
            0.991394, 
            0.991386, 
            0.991365, 
            0.991375, 
            0.991386, 
            0.991413, 
            0.991402, 
            0.991406, 
            0.991427, 
            0.991416, 
            0.991423, 
            0.991456, 
            0.991463, 
            0.991489, 
            0.991532, 
            0.991542, 
            0.991535, 
            0.991532, 
            0.991556, 
            0.991563, 
            0.991549, 
            0.991541, 
            0.991524, 
            0.991534, 
            0.991562, 
            0.991584, 
            0.991589, 
            0.991586, 
            0.991616, 
            0.991616, 
            0.991627, 
            0.991618, 
            0.991643, 
            0.991658, 
            0.991688, 
            0.991677, 
            0.991691, 
            0.991695, 
            0.991713, 
            0.991706, 
            0.991713, 
            0.991753, 
            0.991752, 
            0.991767, 
            0.991761, 
            0.99177, 
            0.991766, 
            0.99177, 
            0.99175, 
            0.991746, 
            0.991737, 
            0.991737, 
            0.991725, 
            0.991729, 
            0.991689, 
            0.991745, 
            0.991752, 
            0.99175, 
            0.991772, 
            0.991787, 
            0.991784, 
            0.991781, 
            0.991791, 
            0.991801, 
            0.991803, 
            0.991792, 
            0.991811, 
            0.991812, 
            0.991831, 
            0.991814, 
            0.991805, 
            0.991819, 
            0.991804, 
            0.991804, 
            0.991816, 
            0.99183, 
            0.991829, 
            0.991833, 
            0.991819, 
            0.991814, 
            0.991795, 
            0.991816, 
            0.991806, 
            0.991811, 
            0.991817, 
            0.991832, 
            0.99183, 
            0.991836, 
            0.991847, 
            0.991847, 
            0.991853, 
            0.991856, 
            0.991857, 
            0.991858, 
            0.991868, 
            0.991869, 
            0.991883, 
            0.991881, 
            0.991894, 
            0.991907, 
            0.991913, 
            0.991905, 
            0.991909, 
            0.9919, 
            0.991907, 
            0.991904, 
            0.991907, 
            0.991912, 
            0.991929, 
            0.991937
        ]
    }, 
    "train": {
        "auc": [
            0.983691, 
            0.984161, 
            0.984492, 
            0.984838, 
            0.985115, 
            0.985362, 
            0.985873, 
            0.986425, 
            0.9867, 
            0.986889, 
            0.987094, 
            0.987262, 
            0.987382, 
            0.987393, 
            0.987615, 
            0.987547, 
            0.987916, 
            0.988088, 
            0.988708, 
            0.988458, 
            0.989105, 
            0.989483, 
            0.989744, 
            0.989986, 
            0.990306, 
            0.990599, 
            0.991019, 
            0.991774, 
            0.992025, 
            0.992006, 
            0.992349, 
            0.992599, 
            0.992719, 
            0.993251, 
            0.993374, 
            0.993545, 
            0.993659, 
            0.993877, 
            0.994134, 
            0.994231, 
            0.994309, 
            0.994494, 
            0.994629, 
            0.994693, 
            0.994791, 
            0.994916, 
            0.994996, 
            0.995091, 
            0.995123, 
            0.995272, 
            0.995446, 
            0.995544, 
            0.995594, 
            0.99565, 
            0.995779, 
            0.995934, 
            0.996009, 
            0.996093, 
            0.996154, 
            0.996217, 
            0.996307, 
            0.996369, 
            0.996435, 
            0.996486, 
            0.996549, 
            0.996575, 
            0.996677, 
            0.996762, 
            0.996841, 
            0.996869, 
            0.996871, 
            0.996911, 
            0.996943, 
            0.996981, 
            0.997011, 
            0.997012, 
            0.997039, 
            0.997073, 
            0.997089, 
            0.997097, 
            0.997095, 
            0.997107, 
            0.997133, 
            0.997156, 
            0.997175, 
            0.997194, 
            0.997222, 
            0.997235, 
            0.99725, 
            0.997292, 
            0.997314, 
            0.99735, 
            0.997399, 
            0.997427, 
            0.997455, 
            0.997489, 
            0.997508, 
            0.997555, 
            0.997567, 
            0.997593, 
            0.99764, 
            0.997694, 
            0.997739, 
            0.997767, 
            0.997789, 
            0.997818, 
            0.997857, 
            0.997872, 
            0.997878, 
            0.997917, 
            0.997943, 
            0.997962, 
            0.997966, 
            0.998007, 
            0.998039, 
            0.998056, 
            0.998084, 
            0.998119, 
            0.998128, 
            0.998176, 
            0.998215, 
            0.99823, 
            0.998238, 
            0.998255, 
            0.998294, 
            0.998323, 
            0.998328, 
            0.998338, 
            0.998361, 
            0.998385, 
            0.998402, 
            0.998434, 
            0.99845, 
            0.99847, 
            0.998551, 
            0.998565, 
            0.998582, 
            0.998605, 
            0.998642, 
            0.998663, 
            0.998678, 
            0.998688, 
            0.998717, 
            0.998728, 
            0.998757, 
            0.998775, 
            0.998799, 
            0.998838, 
            0.99885, 
            0.99889, 
            0.998902, 
            0.99892, 
            0.998939, 
            0.998967, 
            0.998969, 
            0.998988, 
            0.999, 
            0.999007, 
            0.999007, 
            0.999024, 
            0.999034, 
            0.999069, 
            0.999081, 
            0.999098, 
            0.999116, 
            0.999134, 
            0.999147, 
            0.999171, 
            0.999187, 
            0.999198, 
            0.999206, 
            0.999222, 
            0.999234, 
            0.999248, 
            0.999252, 
            0.99926, 
            0.999275, 
            0.999292, 
            0.999307, 
            0.999318, 
            0.999329, 
            0.999342, 
            0.999352, 
            0.999361, 
            0.999372, 
            0.999388, 
            0.999396, 
            0.999414, 
            0.999418, 
            0.999434, 
            0.999438, 
            0.999462, 
            0.999463, 
            0.999467, 
            0.999482, 
            0.999496, 
            0.999498, 
            0.999505, 
            0.99952, 
            0.999535, 
            0.999542, 
            0.999544, 
            0.999551, 
            0.999559, 
            0.999571, 
            0.999578, 
            0.999584, 
            0.999586, 
            0.99959, 
            0.999594, 
            0.999596, 
            0.999595, 
            0.9996, 
            0.999604, 
            0.999605, 
            0.999609
        ]
    }, 
    "validation": {
        "auc": [
            0.981061, 
            0.980825, 
            0.980566, 
            0.980348, 
            0.980396, 
            0.980407, 
            0.980864, 
            0.981273, 
            0.981525, 
            0.981786, 
            0.981909, 
            0.981979, 
            0.981809, 
            0.981869, 
            0.98204, 
            0.981968, 
            0.982266, 
            0.982767, 
            0.983408, 
            0.983084, 
            0.983896, 
            0.984229, 
            0.984387, 
            0.98447, 
            0.984915, 
            0.985214, 
            0.985484, 
            0.986102, 
            0.986395, 
            0.986393, 
            0.986879, 
            0.9871, 
            0.987232, 
            0.987675, 
            0.987717, 
            0.987756, 
            0.987812, 
            0.988012, 
            0.988101, 
            0.988204, 
            0.988377, 
            0.988503, 
            0.988637, 
            0.98869, 
            0.988818, 
            0.988916, 
            0.988952, 
            0.988923, 
            0.988849, 
            0.988924, 
            0.989037, 
            0.989106, 
            0.989106, 
            0.989107, 
            0.989233, 
            0.989218, 
            0.989299, 
            0.989364, 
            0.989389, 
            0.989439, 
            0.989489, 
            0.989493, 
            0.989627, 
            0.98966, 
            0.989691, 
            0.989708, 
            0.989784, 
            0.989886, 
            0.990039, 
            0.990098, 
            0.990038, 
            0.990113, 
            0.990177, 
            0.990244, 
            0.990301, 
            0.990338, 
            0.990347, 
            0.990382, 
            0.990404, 
            0.990418, 
            0.99044, 
            0.99047, 
            0.990503, 
            0.990501, 
            0.990509, 
            0.990508, 
            0.990528, 
            0.990534, 
            0.990541, 
            0.990557, 
            0.990572, 
            0.990574, 
            0.990603, 
            0.990609, 
            0.990606, 
            0.990633, 
            0.990661, 
            0.990655, 
            0.990672, 
            0.990706, 
            0.990729, 
            0.990811, 
            0.99081, 
            0.990857, 
            0.990847, 
            0.990831, 
            0.990847, 
            0.99085, 
            0.990827, 
            0.990833, 
            0.990844, 
            0.990904, 
            0.990906, 
            0.990925, 
            0.990933, 
            0.990914, 
            0.990932, 
            0.990967, 
            0.990972, 
            0.991022, 
            0.991056, 
            0.991068, 
            0.991052, 
            0.991062, 
            0.991114, 
            0.99113, 
            0.991098, 
            0.991098, 
            0.991096, 
            0.991113, 
            0.991114, 
            0.991127, 
            0.991132, 
            0.991151, 
            0.991144, 
            0.991149, 
            0.991163, 
            0.991162, 
            0.991185, 
            0.991196, 
            0.991196, 
            0.991179, 
            0.991182, 
            0.991187, 
            0.991215, 
            0.991225, 
            0.991238, 
            0.991274, 
            0.991277, 
            0.991285, 
            0.991286, 
            0.991287, 
            0.991287, 
            0.991292, 
            0.991269, 
            0.991277, 
            0.991263, 
            0.991275, 
            0.991271, 
            0.991267, 
            0.991244, 
            0.991301, 
